order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded,short_product
146498,USB-C Charging Cable,1,11.95,2019-01-26 14:03:00,January,11.95,23555,1265,3200,15,USB-C Char
148704,USB-C Charging Cable,1,11.95,2019-01-26 14:03:00,January,11.95,23555,1265,3200,15,USB-C Char
147674,USB-C Charging Cable,1,11.95,2019-01-26 14:04:00,January,11.95,23555,1265,3200,15,USB-C Char
145262,AAA Batteries (4-pack),1,2.99,2019-01-26 14:04:00,January,2.99,30487,1562,4188,5,AAA Batter
147880,Vareebadd Phone,1,400.0,2019-01-26 14:06:00,January,400.0,2023,124,279,16,Vareebadd 
144331,Apple Airpods Headphones,1,150.0,2019-01-26 14:08:00,January,150.0,15383,798,2057,6,Apple Airp
144550,Apple Airpods Headphones,1,150.0,2019-01-26 14:10:00,January,150.0,15383,798,2057,6,Apple Airp
141396,USB-C Charging Cable,1,11.95,2019-01-26 14:10:00,January,11.95,23555,1265,3200,15,USB-C Char
144549,34in Ultrawide Monitor,1,379.99,2019-01-26 14:12:00,January,379.99,6076,305,842,3,34in Ultra
141945,USB-C Charging Cable,1,11.95,2019-01-26 14:12:00,January,11.95,23555,1265,3200,15,USB-C Char
142620,Lightning Charging Cable,1,14.95,2019-01-26 14:13:00,January,14.95,22841,1132,3052,12,Lightning 
146175,27in FHD Monitor,1,149.99,2019-01-26 14:13:00,January,149.99,7429,412,950,2,27in FHD M
143062,20in Monitor,1,109.99,2019-01-26 14:14:00,January,109.99,4058,216,563,0,20in Monit
147859,AA Batteries (4-pack),3,3.84,2019-01-26 14:14:00,January,11.52,27148,1398,3672,4,AA Batteri
143062,USB-C Charging Cable,2,11.95,2019-01-26 14:14:00,January,23.9,23555,1265,3200,15,USB-C Char
149459,AA Batteries (4-pack),3,3.84,2019-01-26 14:17:00,January,11.52,27148,1398,3672,4,AA Batteri
141906,AAA Batteries (4-pack),2,2.99,2019-01-26 14:27:00,January,5.98,30487,1562,4188,5,AAA Batter
142449,iPhone,1,700.0,2019-01-26 14:27:00,January,700.0,6732,372,895,18,iPhone
149614,Lightning Charging Cable,1,14.95,2019-01-26 14:29:00,January,14.95,22841,1132,3052,12,Lightning 
145996,Bose SoundSport Headphones,1,99.99,2019-01-26 14:29:00,January,99.99,13236,644,1807,7,Bose Sound
144874,USB-C Charging Cable,1,11.95,2019-01-26 14:29:00,January,11.95,23555,1265,3200,15,USB-C Char
149146,LG Washing Machine,1,600.0,2019-01-26 14:44:00,January,600.0,649,39,78,11,LG Washing
150227,Wired Headphones,1,11.99,2019-01-26 14:46:00,January,11.99,20201,1057,2714,17,Wired Head
145021,27in FHD Monitor,1,149.99,2019-01-26 14:56:00,January,149.99,7429,412,950,2,27in FHD M
150057,Lightning Charging Cable,1,14.95,2019-01-26 14:58:00,January,14.95,22841,1132,3052,12,Lightning 
150057,iPhone,1,700.0,2019-01-26 14:58:00,January,700.0,6732,372,895,18,iPhone
141955,Lightning Charging Cable,1,14.95,2019-01-26 15:04:00,January,14.95,22841,1132,3052,12,Lightning 
145415,20in Monitor,1,109.99,2019-01-26 15:07:00,January,109.99,4058,216,563,0,20in Monit
144870,Google Phone,1,600.0,2019-01-26 15:10:00,January,600.0,5440,312,706,9,Google Pho
150083,Wired Headphones,1,11.99,2019-01-26 15:10:00,January,11.99,20201,1057,2714,17,Wired Head
146302,27in 4K Gaming Monitor,1,389.99,2019-01-26 15:12:00,January,389.99,6134,308,851,1,27in 4K Ga
148615,USB-C Charging Cable,1,11.95,2019-01-26 15:18:00,January,11.95,23555,1265,3200,15,USB-C Char
143215,AAA Batteries (4-pack),1,2.99,2019-01-26 15:32:00,January,2.99,30487,1562,4188,5,AAA Batter
146177,Lightning Charging Cable,1,14.95,2019-01-26 15:41:00,January,14.95,22841,1132,3052,12,Lightning 
142871,Wired Headphones,2,11.99,2019-01-26 15:44:00,January,23.98,20201,1057,2714,17,Wired Head
150104,USB-C Charging Cable,1,11.95,2019-01-26 15:45:00,January,11.95,23555,1265,3200,15,USB-C Char
150486,iPhone,1,700.0,2019-01-26 15:52:00,January,700.0,6732,372,895,18,iPhone
145864,Lightning Charging Cable,1,14.95,2019-01-26 15:56:00,January,14.95,22841,1132,3052,12,Lightning 
149622,Bose SoundSport Headphones,1,99.99,2019-01-26 15:58:00,January,99.99,13236,644,1807,7,Bose Sound
144840,AA Batteries (4-pack),2,3.84,2019-01-26 16:01:00,January,7.68,27148,1398,3672,4,AA Batteri
148648,Apple Airpods Headphones,1,150.0,2019-01-26 16:01:00,January,150.0,15383,798,2057,6,Apple Airp
146052,27in FHD Monitor,1,149.99,2019-01-26 16:03:00,January,149.99,7429,412,950,2,27in FHD M
148384,USB-C Charging Cable,1,11.95,2019-01-26 16:09:00,January,11.95,23555,1265,3200,15,USB-C Char
145633,iPhone,1,700.0,2019-01-26 16:10:00,January,700.0,6732,372,895,18,iPhone
146995,AA Batteries (4-pack),1,3.84,2019-01-26 16:18:00,January,3.84,27148,1398,3672,4,AA Batteri
148121,AA Batteries (4-pack),4,3.84,2019-01-26 16:18:00,January,15.36,27148,1398,3672,4,AA Batteri
141863,AAA Batteries (4-pack),1,2.99,2019-01-26 16:21:00,January,2.99,30487,1562,4188,5,AAA Batter
150001,Apple Airpods Headphones,1,150.0,2019-01-26 16:26:00,January,150.0,15383,798,2057,6,Apple Airp
146628,27in 4K Gaming Monitor,1,389.99,2019-01-26 16:30:00,January,389.99,6134,308,851,1,27in 4K Ga
147097,Bose SoundSport Headphones,1,99.99,2019-01-26 16:31:00,January,99.99,13236,644,1807,7,Bose Sound
146514,Bose SoundSport Headphones,1,99.99,2019-01-26 16:32:00,January,99.99,13236,644,1807,7,Bose Sound
150306,Apple Airpods Headphones,1,150.0,2019-01-26 16:35:00,January,150.0,15383,798,2057,6,Apple Airp
149713,34in Ultrawide Monitor,1,379.99,2019-01-26 16:40:00,January,379.99,6076,305,842,3,34in Ultra
147897,Wired Headphones,1,11.99,2019-01-26 16:40:00,January,11.99,20201,1057,2714,17,Wired Head
141403,Lightning Charging Cable,1,14.95,2019-01-26 16:41:00,January,14.95,22841,1132,3052,12,Lightning 
148025,AA Batteries (4-pack),2,3.84,2019-01-26 16:43:00,January,7.68,27148,1398,3672,4,AA Batteri
145187,27in FHD Monitor,1,149.99,2019-01-26 16:43:00,January,149.99,7429,412,950,2,27in FHD M
145689,Apple Airpods Headphones,1,150.0,2019-01-26 16:43:00,January,150.0,15383,798,2057,6,Apple Airp
143852,AA Batteries (4-pack),1,3.84,2019-01-26 16:48:00,January,3.84,27148,1398,3672,4,AA Batteri
146057,20in Monitor,1,109.99,2019-01-26 16:54:00,January,109.99,4058,216,563,0,20in Monit
148030,AA Batteries (4-pack),1,3.84,2019-01-26 17:00:00,January,3.84,27148,1398,3672,4,AA Batteri
149132,AA Batteries (4-pack),1,3.84,2019-01-26 17:06:00,January,3.84,27148,1398,3672,4,AA Batteri
149195,USB-C Charging Cable,2,11.95,2019-01-26 17:07:00,January,23.9,23555,1265,3200,15,USB-C Char
142876,LG Dryer,1,600.0,2019-01-26 17:11:00,January,600.0,640,39,86,10,LG Dryer
146324,USB-C Charging Cable,1,11.95,2019-01-26 17:12:00,January,11.95,23555,1265,3200,15,USB-C Char
149040,AA Batteries (4-pack),1,3.84,2019-01-26 17:16:00,January,3.84,27148,1398,3672,4,AA Batteri
147362,Bose SoundSport Headphones,1,99.99,2019-01-26 17:17:00,January,99.99,13236,644,1807,7,Bose Sound
142047,AA Batteries (4-pack),1,3.84,2019-01-26 17:17:00,January,3.84,27148,1398,3672,4,AA Batteri
146383,iPhone,1,700.0,2019-01-26 17:20:00,January,700.0,6732,372,895,18,iPhone
142194,ThinkPad Laptop,1,999.99,2019-01-26 17:21:00,January,999.99,4054,214,531,14,ThinkPad L
142957,Apple Airpods Headphones,1,150.0,2019-01-26 17:26:00,January,150.0,15383,798,2057,6,Apple Airp
148903,27in FHD Monitor,1,149.99,2019-01-26 17:27:00,January,149.99,7429,412,950,2,27in FHD M
149925,AAA Batteries (4-pack),2,2.99,2019-01-26 17:28:00,January,5.98,30487,1562,4188,5,AAA Batter
145366,27in 4K Gaming Monitor,1,389.99,2019-01-26 17:28:00,January,389.99,6134,308,851,1,27in 4K Ga
141460,iPhone,1,700.0,2019-01-26 17:29:00,January,700.0,6732,372,895,18,iPhone
143219,Apple Airpods Headphones,1,150.0,2019-01-26 17:31:00,January,150.0,15383,798,2057,6,Apple Airp
149128,AAA Batteries (4-pack),2,2.99,2019-01-26 17:33:00,January,5.98,30487,1562,4188,5,AAA Batter
145392,Wired Headphones,1,11.99,2019-01-26 17:33:00,January,11.99,20201,1057,2714,17,Wired Head
148679,Lightning Charging Cable,1,14.95,2019-01-26 17:38:00,January,14.95,22841,1132,3052,12,Lightning 
147754,Wired Headphones,1,11.99,2019-01-26 17:41:00,January,11.99,20201,1057,2714,17,Wired Head
148429,AA Batteries (4-pack),1,3.84,2019-01-26 17:42:00,January,3.84,27148,1398,3672,4,AA Batteri
146453,34in Ultrawide Monitor,1,379.99,2019-01-26 17:43:00,January,379.99,6076,305,842,3,34in Ultra
150264,27in 4K Gaming Monitor,1,389.99,2019-01-26 17:43:00,January,389.99,6134,308,851,1,27in 4K Ga
147768,Bose SoundSport Headphones,1,99.99,2019-01-26 17:43:00,January,99.99,13236,644,1807,7,Bose Sound
148228,34in Ultrawide Monitor,1,379.99,2019-01-26 17:50:00,January,379.99,6076,305,842,3,34in Ultra
144101,USB-C Charging Cable,1,11.95,2019-01-26 17:56:00,January,11.95,23555,1265,3200,15,USB-C Char
146965,USB-C Charging Cable,1,11.95,2019-01-26 17:56:00,January,11.95,23555,1265,3200,15,USB-C Char
148378,Apple Airpods Headphones,1,150.0,2019-01-26 17:56:00,January,150.0,15383,798,2057,6,Apple Airp
149228,27in FHD Monitor,1,149.99,2019-01-26 17:57:00,January,149.99,7429,412,950,2,27in FHD M
142151,AA Batteries (4-pack),3,3.84,2019-01-26 17:59:00,January,11.52,27148,1398,3672,4,AA Batteri
147391,27in 4K Gaming Monitor,1,389.99,2019-01-26 18:00:00,January,389.99,6134,308,851,1,27in 4K Ga
146406,Lightning Charging Cable,1,14.95,2019-01-26 18:05:00,January,14.95,22841,1132,3052,12,Lightning 
144841,Macbook Pro Laptop,1,1700.0,2019-01-26 18:06:00,January,1700.0,4645,233,636,13,Macbook Pr
142793,AAA Batteries (4-pack),2,2.99,2019-01-26 18:11:00,January,5.98,30487,1562,4188,5,AAA Batter
141291,AA Batteries (4-pack),1,3.84,2019-01-26 18:11:00,January,3.84,27148,1398,3672,4,AA Batteri
142361,iPhone,1,700.0,2019-01-26 18:14:00,January,700.0,6732,372,895,18,iPhone
149918,Apple Airpods Headphones,1,150.0,2019-01-26 18:15:00,January,150.0,15383,798,2057,6,Apple Airp
148048,USB-C Charging Cable,1,11.95,2019-01-26 18:16:00,January,11.95,23555,1265,3200,15,USB-C Char
147546,ThinkPad Laptop,1,999.99,2019-01-26 18:24:00,January,999.99,4054,214,531,14,ThinkPad L
146398,Google Phone,1,600.0,2019-01-26 18:29:00,January,600.0,5440,312,706,9,Google Pho
150044,Bose SoundSport Headphones,1,99.99,2019-01-26 18:29:00,January,99.99,13236,644,1807,7,Bose Sound
147900,USB-C Charging Cable,1,11.95,2019-01-26 18:38:00,January,11.95,23555,1265,3200,15,USB-C Char
149863,Lightning Charging Cable,1,14.95,2019-01-26 18:39:00,January,14.95,22841,1132,3052,12,Lightning 
146860,Bose SoundSport Headphones,1,99.99,2019-01-26 18:43:00,January,99.99,13236,644,1807,7,Bose Sound
150274,27in 4K Gaming Monitor,1,389.99,2019-01-26 18:49:00,January,389.99,6134,308,851,1,27in 4K Ga
142790,Macbook Pro Laptop,1,1700.0,2019-01-26 18:50:00,January,1700.0,4645,233,636,13,Macbook Pr
150219,AAA Batteries (4-pack),1,2.99,2019-01-26 18:50:00,January,2.99,30487,1562,4188,5,AAA Batter
142790,Bose SoundSport Headphones,1,99.99,2019-01-26 18:50:00,January,99.99,13236,644,1807,7,Bose Sound
145243,Wired Headphones,1,11.99,2019-01-26 18:50:00,January,11.99,20201,1057,2714,17,Wired Head
145527,USB-C Charging Cable,1,11.95,2019-01-26 18:51:00,January,11.95,23555,1265,3200,15,USB-C Char
143894,ThinkPad Laptop,1,999.99,2019-01-26 18:51:00,January,999.99,4054,214,531,14,ThinkPad L
142085,Lightning Charging Cable,1,14.95,2019-01-26 18:52:00,January,14.95,22841,1132,3052,12,Lightning 
142085,iPhone,1,700.0,2019-01-26 18:52:00,January,700.0,6732,372,895,18,iPhone
146967,AA Batteries (4-pack),3,3.84,2019-01-26 18:53:00,January,11.52,27148,1398,3672,4,AA Batteri
148919,Lightning Charging Cable,1,14.95,2019-01-26 18:54:00,January,14.95,22841,1132,3052,12,Lightning 
141348,USB-C Charging Cable,2,11.95,2019-01-26 18:56:00,January,23.9,23555,1265,3200,15,USB-C Char
142831,27in FHD Monitor,1,149.99,2019-01-26 19:07:00,January,149.99,7429,412,950,2,27in FHD M
150497,20in Monitor,1,109.99,2019-01-26 19:09:00,January,109.99,4058,216,563,0,20in Monit
146669,Wired Headphones,1,11.99,2019-01-26 19:11:00,January,11.99,20201,1057,2714,17,Wired Head
147437,Flatscreen TV,1,300.0,2019-01-26 19:12:00,January,300.0,4724,240,657,8,Flatscreen
143856,27in FHD Monitor,1,149.99,2019-01-26 19:14:00,January,149.99,7429,412,950,2,27in FHD M
142241,USB-C Charging Cable,1,11.95,2019-01-26 19:14:00,January,11.95,23555,1265,3200,15,USB-C Char
147260,Wired Headphones,1,11.99,2019-01-26 19:15:00,January,11.99,20201,1057,2714,17,Wired Head
148635,34in Ultrawide Monitor,1,379.99,2019-01-26 19:17:00,January,379.99,6076,305,842,3,34in Ultra
147691,USB-C Charging Cable,1,11.95,2019-01-26 19:19:00,January,11.95,23555,1265,3200,15,USB-C Char
141998,AAA Batteries (4-pack),3,2.99,2019-01-26 19:19:00,January,8.97,30487,1562,4188,5,AAA Batter
146215,Flatscreen TV,1,300.0,2019-01-26 19:20:00,January,300.0,4724,240,657,8,Flatscreen
142036,ThinkPad Laptop,1,999.99,2019-01-26 19:20:00,January,999.99,4054,214,531,14,ThinkPad L
147945,Lightning Charging Cable,1,14.95,2019-01-26 19:24:00,January,14.95,22841,1132,3052,12,Lightning 
146593,Flatscreen TV,1,300.0,2019-01-26 19:24:00,January,300.0,4724,240,657,8,Flatscreen
146858,27in FHD Monitor,1,149.99,2019-01-26 19:24:00,January,149.99,7429,412,950,2,27in FHD M
143588,Lightning Charging Cable,1,14.95,2019-01-26 19:24:00,January,14.95,22841,1132,3052,12,Lightning 
145673,AA Batteries (4-pack),1,3.84,2019-01-26 19:37:00,January,3.84,27148,1398,3672,4,AA Batteri
143903,USB-C Charging Cable,1,11.95,2019-01-26 19:37:00,January,11.95,23555,1265,3200,15,USB-C Char
148694,AA Batteries (4-pack),1,3.84,2019-01-26 19:39:00,January,3.84,27148,1398,3672,4,AA Batteri
148744,AAA Batteries (4-pack),3,2.99,2019-01-26 19:40:00,January,8.97,30487,1562,4188,5,AAA Batter
146264,Lightning Charging Cable,1,14.95,2019-01-26 19:42:00,January,14.95,22841,1132,3052,12,Lightning 
148965,Lightning Charging Cable,1,14.95,2019-01-26 19:44:00,January,14.95,22841,1132,3052,12,Lightning 
149160,27in FHD Monitor,1,149.99,2019-01-26 19:45:00,January,149.99,7429,412,950,2,27in FHD M
147425,iPhone,1,700.0,2019-01-26 19:47:00,January,700.0,6732,372,895,18,iPhone
147425,Lightning Charging Cable,1,14.95,2019-01-26 19:47:00,January,14.95,22841,1132,3052,12,Lightning 
144404,27in FHD Monitor,1,149.99,2019-01-26 19:47:00,January,149.99,7429,412,950,2,27in FHD M
142610,Apple Airpods Headphones,1,150.0,2019-01-26 19:48:00,January,150.0,15383,798,2057,6,Apple Airp
141985,Apple Airpods Headphones,1,150.0,2019-01-26 19:48:00,January,150.0,15383,798,2057,6,Apple Airp
142610,iPhone,1,700.0,2019-01-26 19:48:00,January,700.0,6732,372,895,18,iPhone
147675,Apple Airpods Headphones,1,150.0,2019-01-26 19:50:00,January,150.0,15383,798,2057,6,Apple Airp
144813,AAA Batteries (4-pack),1,2.99,2019-01-26 19:58:00,January,2.99,30487,1562,4188,5,AAA Batter
142625,Lightning Charging Cable,1,14.95,2019-01-26 20:05:00,January,14.95,22841,1132,3052,12,Lightning 
150449,34in Ultrawide Monitor,1,379.99,2019-01-26 20:05:00,January,379.99,6076,305,842,3,34in Ultra
148960,Google Phone,1,600.0,2019-01-26 20:10:00,January,600.0,5440,312,706,9,Google Pho
143361,AA Batteries (4-pack),2,3.84,2019-01-26 20:10:00,January,7.68,27148,1398,3672,4,AA Batteri
148960,USB-C Charging Cable,1,11.95,2019-01-26 20:10:00,January,11.95,23555,1265,3200,15,USB-C Char
144606,20in Monitor,1,109.99,2019-01-26 20:12:00,January,109.99,4058,216,563,0,20in Monit
141586,Lightning Charging Cable,1,14.95,2019-01-26 20:16:00,January,14.95,22841,1132,3052,12,Lightning 
142346,Wired Headphones,1,11.99,2019-01-26 20:17:00,January,11.99,20201,1057,2714,17,Wired Head
141568,ThinkPad Laptop,1,999.99,2019-01-26 20:30:00,January,999.99,4054,214,531,14,ThinkPad L
141959,Wired Headphones,1,11.99,2019-01-26 20:31:00,January,11.99,20201,1057,2714,17,Wired Head
142325,27in FHD Monitor,1,149.99,2019-01-26 20:32:00,January,149.99,7429,412,950,2,27in FHD M
148281,ThinkPad Laptop,1,999.99,2019-01-26 20:38:00,January,999.99,4054,214,531,14,ThinkPad L
148027,USB-C Charging Cable,1,11.95,2019-01-26 20:40:00,January,11.95,23555,1265,3200,15,USB-C Char
145463,AA Batteries (4-pack),1,3.84,2019-01-26 20:45:00,January,3.84,27148,1398,3672,4,AA Batteri
148078,Bose SoundSport Headphones,1,99.99,2019-01-26 20:47:00,January,99.99,13236,644,1807,7,Bose Sound
143865,Wired Headphones,1,11.99,2019-01-26 20:53:00,January,11.99,20201,1057,2714,17,Wired Head
143865,iPhone,1,700.0,2019-01-26 20:53:00,January,700.0,6732,372,895,18,iPhone
143069,Wired Headphones,1,11.99,2019-01-26 21:00:00,January,11.99,20201,1057,2714,17,Wired Head
147826,AAA Batteries (4-pack),2,2.99,2019-01-26 21:08:00,January,5.98,30487,1562,4188,5,AAA Batter
141342,Wired Headphones,1,11.99,2019-01-26 21:13:00,January,11.99,20201,1057,2714,17,Wired Head
147063,Flatscreen TV,1,300.0,2019-01-26 21:28:00,January,300.0,4724,240,657,8,Flatscreen
150290,Wired Headphones,1,11.99,2019-01-26 21:29:00,January,11.99,20201,1057,2714,17,Wired Head
147878,AA Batteries (4-pack),1,3.84,2019-01-26 21:30:00,January,3.84,27148,1398,3672,4,AA Batteri
142609,Bose SoundSport Headphones,1,99.99,2019-01-26 21:47:00,January,99.99,13236,644,1807,7,Bose Sound
142686,AAA Batteries (4-pack),2,2.99,2019-01-26 21:48:00,January,5.98,30487,1562,4188,5,AAA Batter
146525,Macbook Pro Laptop,1,1700.0,2019-01-26 21:49:00,January,1700.0,4645,233,636,13,Macbook Pr
144288,AAA Batteries (4-pack),2,2.99,2019-01-26 21:57:00,January,5.98,30487,1562,4188,5,AAA Batter
145020,AA Batteries (4-pack),3,3.84,2019-01-26 22:02:00,January,11.52,27148,1398,3672,4,AA Batteri
150484,Lightning Charging Cable,1,14.95,2019-01-26 22:04:00,January,14.95,22841,1132,3052,12,Lightning 
144821,USB-C Charging Cable,1,11.95,2019-01-26 22:04:00,January,11.95,23555,1265,3200,15,USB-C Char
144821,Google Phone,1,600.0,2019-01-26 22:04:00,January,600.0,5440,312,706,9,Google Pho
141819,AAA Batteries (4-pack),2,2.99,2019-01-26 22:06:00,January,5.98,30487,1562,4188,5,AAA Batter
146340,Lightning Charging Cable,1,14.95,2019-01-26 22:08:00,January,14.95,22841,1132,3052,12,Lightning 
141559,Wired Headphones,1,11.99,2019-01-26 22:08:00,January,11.99,20201,1057,2714,17,Wired Head
141901,Google Phone,1,600.0,2019-01-26 22:12:00,January,600.0,5440,312,706,9,Google Pho
141901,USB-C Charging Cable,1,11.95,2019-01-26 22:12:00,January,11.95,23555,1265,3200,15,USB-C Char
149155,AAA Batteries (4-pack),1,2.99,2019-01-26 22:19:00,January,2.99,30487,1562,4188,5,AAA Batter
144414,iPhone,1,700.0,2019-01-26 22:22:00,January,700.0,6732,372,895,18,iPhone
150351,AAA Batteries (4-pack),1,2.99,2019-01-26 22:22:00,January,2.99,30487,1562,4188,5,AAA Batter
144414,Lightning Charging Cable,1,14.95,2019-01-26 22:22:00,January,14.95,22841,1132,3052,12,Lightning 
144136,AA Batteries (4-pack),2,3.84,2019-01-26 22:27:00,January,7.68,27148,1398,3672,4,AA Batteri
149439,AAA Batteries (4-pack),2,2.99,2019-01-26 22:29:00,January,5.98,30487,1562,4188,5,AAA Batter
146304,AAA Batteries (4-pack),1,2.99,2019-01-26 22:34:00,January,2.99,30487,1562,4188,5,AAA Batter
150302,AAA Batteries (4-pack),1,2.99,2019-01-26 22:42:00,January,2.99,30487,1562,4188,5,AAA Batter
149545,Lightning Charging Cable,2,14.95,2019-01-26 22:50:00,January,29.9,22841,1132,3052,12,Lightning 
144219,27in 4K Gaming Monitor,1,389.99,2019-01-26 22:53:00,January,389.99,6134,308,851,1,27in 4K Ga
141806,27in 4K Gaming Monitor,1,389.99,2019-01-26 23:02:00,January,389.99,6134,308,851,1,27in 4K Ga
145445,20in Monitor,1,109.99,2019-01-26 23:08:00,January,109.99,4058,216,563,0,20in Monit
145445,Bose SoundSport Headphones,1,99.99,2019-01-26 23:08:00,January,99.99,13236,644,1807,7,Bose Sound
142658,20in Monitor,1,109.99,2019-01-26 23:09:00,January,109.99,4058,216,563,0,20in Monit
149240,iPhone,1,700.0,2019-01-26 23:12:00,January,700.0,6732,372,895,18,iPhone
144595,27in 4K Gaming Monitor,1,389.99,2019-01-26 23:14:00,January,389.99,6134,308,851,1,27in 4K Ga
147227,Apple Airpods Headphones,1,150.0,2019-01-26 23:14:00,January,150.0,15383,798,2057,6,Apple Airp
143837,Flatscreen TV,1,300.0,2019-01-26 23:14:00,January,300.0,4724,240,657,8,Flatscreen
143325,Apple Airpods Headphones,1,150.0,2019-01-26 23:26:00,January,150.0,15383,798,2057,6,Apple Airp
145076,USB-C Charging Cable,1,11.95,2019-01-26 23:26:00,January,11.95,23555,1265,3200,15,USB-C Char
149998,Flatscreen TV,1,300.0,2019-01-26 23:30:00,January,300.0,4724,240,657,8,Flatscreen
145547,AAA Batteries (4-pack),1,2.99,2019-01-26 23:31:00,January,2.99,30487,1562,4188,5,AAA Batter
148101,Wired Headphones,1,11.99,2019-01-26 23:33:00,January,11.99,20201,1057,2714,17,Wired Head
142388,27in FHD Monitor,1,149.99,2019-01-26 23:41:00,January,149.99,7429,412,950,2,27in FHD M
141658,AA Batteries (4-pack),1,3.84,2019-01-26 23:47:00,January,3.84,27148,1398,3672,4,AA Batteri
141553,Bose SoundSport Headphones,1,99.99,2019-01-27 00:07:00,January,99.99,13236,644,1807,7,Bose Sound
